Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Inflation Index,Real cost (2025 dollars),Cost/km (2025 dollars),Source2,Reference,,,,
CN,Shenzhen,Line 16,Line 16 Phase 2,not started,,0,9.53,100.00%,9.53,0,0,7,138,Plan,"10,995.00",CNY,2020,0.2390,2627.81,275.7,1.237308306,"3,251.4",341.2,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,,,
CN,Shenzhen,Line 7,Line 7 Phase 2,not started,,0,2.45,100.00%,2.45,0,0,2,,Plan,"2,806.00",CNY,2020,0.2390,670.63,273.7,1.237308306,829.8,338.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,,,
CN,Shenzhen,Line 8,Line 8 Phase 3,,2025,0,4.26,100.00%,4.26,0,0,,,Plan,"8,318.00",CNY,2020,0.2390,1988.00,466.7,1.237308306,"2,459.8",577.4,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,,,
CN,Shenzhen,Line 11,Line 11 Phase 2,not started,,0,5.58,100.00%,5.58,0,0,3,,Plan,"6,634.00",CNY,2020,0.2390,1585.53,284.1,1.237308306,"1,961.8",351.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,,,
CN,Shenzhen,Line 20,Line 20 Phase 1,2022,,0,8.43,100%,8.43,,,5,184,,"11,206.00",CNY,2021,0.2390,2678.23,317.7,1.181787652,"3,165.1",375.5,,http://www.rail-transit.com/project/show.php?itemid=557,http://fgw.sz.gov.cn/gkmlpt/content/8/8275/post_8275981.html#2647,,,
CN,Hangzhou,Line 1,Line 1 Phase 1,2007,2012,0,48,,,#N/A,#N/A,31,,Plan,"22,076.00",CNY,2007,0.3330,7351.31,153.2,1.544448303,"11,353.7",236.5,Plan,https://tieba.baidu.com/p/4042648134?red_tag=1976143705; https://www.sohu.com/a/277774667_180330; http://zzhz.zjol.com.cn/05zzhz/system/2007/01/10/008096707.shtml,,,,
CN,Nanjing,Line 1,Line 1 Phase 1,2000,2005,0,21.72,65.98%,14.33,6.05,1.552,16,,Media,"8,500.00",CNY,2000,0.3670,3119.50,143.6,1.859634146,"5,801.1",267.1,Media,https://baike.baidu.com/item/%E5%8D%97%E4%BA%AC%E5%9C%B0%E9%93%811%E5%8F%B7%E7%BA%BF,,,,
CN,Wuhan,Line 1,Line 1 Phase 1,2000,2003,0,10.234,0.00%,0,10.23,0,10,78,Wiki,"2,199.00",CNY,2000,0.3670,807.03,78.9,1.859634146,"1,500.8",146.6,Media,https://zh.wikipedia.org/wiki/%E6%AD%A6%E6%B1%89%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A1%E5%8F%B7%E7%BA%BF#%E4%B8%80%E6%9C%9F%E5%B7%A5%E7%A8%8B; https://baike.baidu.com/item/%E6%AD%A6%E6%B1%89%E5%9C%B0%E9%93%811%E5%8F%B7%E7%BA%BF/,,,,
CN,Wuhan,Line 1,Line 1 Phase 2,2005,2010,0,18.25,0.00%,0,18.25,0,16,,Media,"4,649.80",CNY,2005,0.3519,1636.26,89.7,1.639677419,"2,682.9",147.0,Media,https://zh.wikipedia.org/wiki/%E6%AD%A6%E6%B1%89%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A1%E5%8F%B7%E7%BA%BF#%E4%B8%80%E6%9C%9F%E5%B7%A5%E7%A8%8B; https://baike.baidu.com/item/%E6%AD%A6%E6%B1%89%E5%9C%B0%E9%93%811%E5%8F%B7%E7%BA%BF/,,,,
CN,Wuhan,Line 1,Line 1 Phase 3 Hankou North,2011,2013,0,5.7,0.00%,0,5.7,0,3,,Media,"2,361.00",CNY,2011,0.2840,670.52,117.6,1.423625961,954.6,167.5,Media,https://zh.wikipedia.org/wiki/%E6%AD%A6%E6%B1%89%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A1%E5%8F%B7%E7%BA%BF#%E4%B8%80%E6%9C%9F%E5%B7%A5%E7%A8%8B_ http://www.whtpi.com/Service/22/1645.html,,,,
CN,Hefei,Line 2,Line 2 Eastern Extension,2020,2024,0,14.5,100%,14.5,,,11,117,,"9,702.00",CNY,2020,0.2390,2318.78,159.9,1.237308306,"2,869.0",197.9,Trade,http://www.rail-transit.com/project/show.php?itemid=563,,,,
CN,Hefei,Line 3,Line 3 Southern Extension,2020,2024,0,11.25,100%,11.25,,,8,117,,"9,103.00",CNY,2020,0.2390,2175.62,193.4,1.237308306,"2,691.9",239.3,Trade,http://www.rail-transit.com/project/show.php?itemid=564,,,,
CN,Hefei,Line 4,Line 4 Southern Extension,2022,,0,13.97,47%,6.55,,,8,117,,"7,396.00",CNY,2020,0.2390,1767.64,126.5,1.237308306,"2,187.1",156.6,Trade,http://www.rail-transit.com/project/show.php?itemid=582,,,,
CN,Hefei,Line 6,Line 6 Phase 1,2021,,0,27.5,100%,27.5,,,17,117,,"20,983.60",CNY,2021,0.2390,5015.08,182.4,1.181787652,"5,926.8",215.5,Trade,http://www.rail-transit.com/project/show.php?itemid=325,,,,
CN,Hefei,Line 7,Line 7 Phase 1,not started,,0,21,100.00%,21,0,0,17,,Plan,"16,881.00",CNY,2020,0.2390,4034.56,192.1,1.237308306,"4,992.0",237.7,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=16921,,,,
CN,Hefei,Line 8,Line 8 Phase 1,not started,,0,23,100.00%,23,0,0,12,,Plan,"16,201.00",CNY,2020,0.2390,3872.04,168.3,1.237308306,"4,790.9",208.3,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=16921,,,,
CN,Kunming,Line 1,Line 1 Phase 1 and Line 2 Phase 1,2010,2014,0,42.1,69.83%,29.4,12.09,0.961,31,,Plan,"23,137.00",CNY,2010,0.3000,6941.10,164.9,1.468563121,"10,193.4",242.1,Media,https://www.kankanyn.com/jianwen/34919.html,,,,
CN,Shanghai,Line 1,Line 1 Western Extension,,,0,1.2,0.00%,0,0,0,1,,Plan,"3,575.00",CNY,2018,0.2370,847.28,706.1,1.275269108,"1,080.5",900.4,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,,,
CN,Shanghai,Line 20,Line 20 Phase 1,,,0,19.8,100.00%,19.8,0,0,16,,Plan,"39,354.00",CNY,2018,0.2370,9326.90,471.1,1.275269108,"11,894.3",600.7,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,,,
CN,Beijing,Line 28,Line 28,2017,2021,0,8.777,100.00%,8.777,0,0,9,,Media,"12,750.00",CNY,2019,0.2380,3034.50,345.7,1.252572783,"3,800.9",433.1,Media,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html; https://new.qq.com/rain/a/20200812A0UGAJ00,,,,
CN,Wuhan,Line 11,Line 11 Phase 3,,,0,9.9,100.00%,9.9,0,0,6,,Plan,"13,515.00",CNY,2019,0.2380,3216.57,324.9,1.252572783,"4,029.0",407.0,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,,,
CN,Shanghai,Line 19,Line 19,,,0,44.5,100.00%,44.5,0,0,32,,Plan,"60,524.00",CNY,2018,0.2370,14344.19,322.3,1.275269108,"18,292.7",411.1,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/t20181219_1145778.html; http://shanghai.metrofans.cn/thread-443669-1-1.html,,,,
CN,Shanghai,Line 21,Line 21 Phase 1,,,0,28,100.00%,28,0,0,16,,Plan,"36,956",CNY,2018,0.2370,8758.57,312.8,1.275269108,"11,169.5",398.9,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf; https://baike.baidu.com/item/%E4%B8%8A%E6%B5%B7%E5%9C%B0%E9%93%8121%E5%8F%B7%E7%BA%BF,,,,
CN,Shanghai,Line 13,Line 13 Western Extension,,,0,9.8,100.00%,9.8,0,0,5,,Plan,"12,629.00",CNY,2018,0.2370,2993.07,305.4,1.275269108,"3,817.0",389.5,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,,,
CN,Beijing,Line 11,Line 11 West,2019,2021,0,4.2,100%,4.2,,,4,138,,"5,715.00",CNY,2020,0.2390,1365.89,325.2,1.237308306,"1,690.0",402.4,Trade,http://www.rail-transit.com/project/show.php?itemid=360,,,,
CN,Shanghai,Line 23,Line 23 Phase 1,,,0,28,100.00%,28,0,0,22,,Plan,"33,729.00",CNY,2018,0.2370,7993.77,285.5,1.275269108,"10,194.2",364.1,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,,,
CN,Shenzhen,Line 13,Line 13,2021,,0,22.436,100%,22.436,,,16,184,,"23,371.00",CNY,2021,0.2390,5585.67,249.0,1.181787652,"6,601.1",294.2,Trade,http://www.rail-transit.com/project/show.php?itemid=75,,,,
CN,Beijing,Line 3,Line 3 Phase 1+2,2016,2021,0,37.4,55.61%,20.8,0,0,27,,Plan,"41,500.00",CNY,2015,0.2580,10707.00,286.3,1.351080302,"14,466.0",386.8,Plan,http://www.gov.cn/xinwen/2018-02/18/content_5267552.htm; https://zh.m.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,,,
CN,Beijing,Line 12,Line 12,2017,2021,0,29.2,100.00%,29.2,0,0,21,,Plan,"32,400.00",CNY,2015,0.2580,8359.20,286.3,1.351080302,"11,294.0",386.8,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,,,
CN,Guangzhou,Line 13,Line 13 Phase 2,2019,,0,33.5,100%,33.5,,,23,184,,"41,085.00",CNY,2019,0.2380,9778.23,291.9,1.252572783,"12,247.9",365.6,,http://www.rail-transit.com/project/show.php?itemid=350,,,,
CN,Guangzhou,Line 10,Line 10,2017,2022,0,19.41,100%,19.41,,,14,117,,"23,143.00",CNY,2020,0.2390,5531.18,285.0,1.237308306,"6,843.8",352.6,Trade,http://www.rail-transit.com/project/show.php?itemid=151,,,,
CN,Shenzhen,Line 12,Line 12,2017,2022,0,40,100.00%,40,0,0,33,,Plan,"38,140.00",CNY,2017,0.2390,9115.46,227.9,1.306417265,"11,908.6",297.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,,,
CN,Beijing,Line 8,Line 8 Phase 4,2016,2018,0,3.4,29.08%,0.9886,2.414,0,2,,Wiki,"3,420.00",CNY,2015,0.2580,882.36,259.5,1.351080302,"1,192.1",350.6,Media,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E5%9C%B0%E9%93%818%E5%8F%B7%E7%BA%BF#%E4%B8%89%E6%9C%9F%E5%8F%8A%E5%9B%9B%E6%9C%9F%E5%B7%A5%E7%A8%8B,,,,
CN,Chengdu,Line 18,Line 18 Phase 3,2019,2024,0,14.29,100.00%,14.29,0,0,7,,Plan,"14,656.00",CNY,2019,0.2380,3488.13,244.1,1.252572783,"4,369.1",305.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,,,
CN,Tianjin,M8,M8 Phase 1,2017,2020,0,20,100.00%,20,0,0,18,,Plan,"20,053.00",CNY,2015,0.2580,5173.67,258.7,1.351080302,"6,990.0",349.5,Media,https://wenku.baidu.com/view/801ab19a8ad63186bceb19e8b8f67c1cfbd6ee6e.html,,,,
CN,Beijing,Line 19,Line 19 Phase 1,2017,2021,0,22.4,100.00%,22.4,0,0,10,,Plan,"22,180.00",CNY,2015,0.2580,5722.44,255.5,1.351080302,"7,731.5",345.2,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,,,
CN,Beijing,Line 17,Line 17,2015,2022,0,49.7,100%,49.7,,,20,184,,"51,085.00",CNY,2019,0.2380,12158.23,244.6,1.252572783,"15,229.1",306.4,Trade,http://www.rail-transit.com/project/show.php?itemid=92,,,,
CN,Beijing,Line 16,Line 16,2013,2021,0,49.8,100.00%,49.8,0,0,29,,Media,"49,500",CNY,2013,0.2730,13513.50,271.4,1.374627077,"18,576.0",373.0,Media,http://www.bjnews.com.cn/news/2016/11/25/424943.html; https://baijiahao.baidu.com/s?id=1633332748114018963&wfr=spider&for=pc,,,,
CN,Beijing,Line 25,Line 25 Phase 2 (Fangshan Northern Extension),2017,2020,0,5,,,#N/A,#N/A,4,,Plan,"4,860.00",CNY,2015,0.2580,1253.88,250.8,1.351080302,"1,694.1",338.8,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,,,
CN,Tianjin,M10,M10 Phase 1,2018,2022,0,21.22,100%,21.22,,,21,117,,"22,069.00",CNY,2020,0.2390,5274.49,248.6,1.237308306,"6,526.2",307.5,Trade,http://www.rail-transit.com/project/show.php?itemid=316,,,,
CN,Tianjin,M7,M7 Phase 1,2019,,0,26.53,100%,26.53,,,21,138,,"26,890.00",CNY,2019,0.2380,6399.82,241.2,1.252572783,"8,016.2",302.2,Trade,http://www.rail-transit.com/project/show.php?itemid=154,,,,
CN,Wuhan,Line 12,Line 12 (Ring),2020,2024,0,59.9,100.00%,59.9,0,0,37,,Plan,"58,387.00",CNY,2018,0.2370,13837.72,231.0,1.275269108,"17,646.8",294.6,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,,,
CN,Nanchang,Line 2,Line 2 Eastern Extension,2021,,0,10.42,100%,10.42,,,9,117,,"10,301.00",CNY,2021,0.2390,2461.94,236.3,1.181787652,"2,909.5",279.2,Trade,http://www.rail-transit.com/project/show.php?itemid=392,,,,
CN,Chengdu,Line 8,Line 8 Phase 2,2019,2024,0,7.83,100.00%,7.83,0,0,7,,Plan,"7,452.00",CNY,2019,0.2380,1773.58,226.5,1.252572783,"2,221.5",283.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,,,
CN,Tianjin,M11,M11 Phase 1,2019,,0,22.6,100%,22.6,,,21,117,,"23,789.00",CNY,2019,0.2380,5661.78,250.5,1.252572783,"7,091.8",313.8,Trade,http://www.rail-transit.com/project/show.php?itemid=155,,,,
CN,Shenzhen,Line 16,Line 16,2018,2023,0,27.6,100.00%,27.6,0,0,24,,Media,"27,530.00",CNY,2017,0.2390,6579.67,238.4,1.306417265,"8,595.8",311.4,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,,,
CN,Guangzhou,Line 12,Line 12,2018,2023,0,37.6,100%,37.6,,,25,138,,"37,500.00",CNY,2020,0.2390,8962.50,238.4,1.237308306,"11,089.4",294.9,Trade,http://www.rail-transit.com/project/show.php?itemid=252,,,,
CN,Beijing,Line 7,Line 7 Phase 2 (Eastern Extension),2016,2020,0,17.2,87.21%,15,0,0,9,,Plan,"15,330.00",CNY,2016,0.2510,3847.83,223.7,1.334248584,"5,134.0",298.5,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,,,
CN,Wuhan,Line 2,Line 2 Southern Extension,,,0,13.35,100.00%,13.35,0,0,10,,Media,"16,017.00",CNY,2014,0.2660,4260.52,319.1,1.352684002,"5,763.1",431.7,Media,https://baike.baidu.com/reference/17605858/8a2eRI10Oo3jPyB3RZawIu33fUj3OmCx5fKTFCUCJXoq4BKXZ94NcZoLUG7NPyweTNKYwYHoa5qBIK1P24XE4PGoXEqagKR9-p1ks_BmNh00igM,,,,
CN,Hangzhou,Line 9,Line 9 Phase 1,2017,2022,0,17.8,,,#N/A,#N/A,14,,Plan,"15,657.00",CNY,2016,0.2510,3929.91,220.8,1.334248584,"5,243.5",294.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201612/W020190905497886107757.pdf,,,,
CN,Shanghai,Jiamin Line,Jiamin Line,2021,2027,1,41.36,94%,38.68,,,17,184,,"39,900.00",CNY,2021,0.2390,9536.10,230.6,1.181787652,"11,269.6",272.5,Trade,http://www.rail-transit.com/project/show.php?itemid=343,https://www.seetao.com/details/82868.html,,,
CN,Beijing,Line 27,Line 27 Phase 2 (Changping Southern Extension),2019,2021,0,16.6,,,#N/A,#N/A,8,,Plan,"14,230.00",CNY,2015,0.2580,3671.34,221.2,1.351080302,"4,960.3",298.8,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,,,
CN,Nanjing,Line 5,Line 5,2021,,0,37.4,100%,37.4,,,30,138,,"33,458.00",CNY,2021,0.2390,7996.46,213.8,1.181787652,"9,450.1",252.7,Trade,http://www.rail-transit.com/project/show.php?itemid=105,,,,
CN,Tianjin,B1,B1 Phase 1,2021,,0,31.6,,,,,22,117,,"29,560.00",CNY,2021,0.2390,7064.84,223.6,1.181787652,"8,349.1",264.2,Media,http://news.enorth.com.cn/system/2021/04/23/051305652.shtml,,,,
CN,Shenzhen,Line 14,Line 14,2020,,0,50.34,100%,50.34,,,17,184,,"41,005.00",CNY,2020,0.2390,9800.20,194.7,1.237308306,"12,125.9",240.9,Trade,http://www.rail-transit.com/project/show.php?itemid=175,,,,
CN,Beijing,Line 6,Line 6 Phase 1,2008,2012,0,30.4,100%,30.4,,,20,156,Wiki,"28,000.00",CNY,2010,0.3000,8400.00,276.3,1.468563121,"12,335.9",405.8,Media,http://zqb.cyol.com/html/2012-12/31/nw.D110000zgqnb_20121231_3-06.htm,,,,
CN,Changsha,Line 6,Line 6 Central,2017,2021,0,26.5,100.00%,26.5,0,0,20,,Plan,"22,360.00",CNY,2017,0.2390,5344.04,201.7,1.306417265,"6,981.5",263.5,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,,,
CN,Nanjing,Line 1,Line 1 Northern Extension,2021,,0,6.54,92%,6.04,,,5,138,,"8,180.00",CNY,2021,0.2390,1955.02,298.9,1.181787652,"2,310.4",353.3,Trade,http://www.rail-transit.com/project/show.php?itemid=265,,,,
CN,Hangzhou,Line 10,Line 10 Phase 1,,2021,0,15.184,100%,15.184,,,12,138,,"15,702.00",CNY,2021,0.2390,3752.78,247.2,1.181787652,"4,435.0",292.1,Trade,http://www.rail-transit.com/project/show.php?itemid=133,,,,
CN,Wuhan,Line 8,Line 8 Phase 2,2016,2021,0,17.6,100%,17.6,,,12,184,,"14,670.00",CNY,2018,0.2370,3476.79,197.5,1.275269108,"4,433.8",251.9,Trade,http://www.rail-transit.com/project/show.php?itemid=272,,,,
CN,Changsha,Line 7,Line 7 Phase 1,2017,2021,0,21.6,100.00%,21.6,0,0,16,,Plan,"18,132.00",CNY,2017,0.2390,4333.55,200.6,1.306417265,"5,661.4",262.1,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,,,
CN,Nanchang,Line 3,Line 3,,2021,0,28.5,100%,28.5,,,22,117,,"22,347.00",CNY,2021,0.2390,5340.93,187.4,1.181787652,"6,311.8",221.5,Trade,http://www.rail-transit.com/project/show.php?itemid=206,,,,
CN,Xiamen,Line 6,Line 6,2017,2022,0,44.5,100.00%,44.5,0,0,27,,Plan,"36,464.00",CNY,2016,0.2510,9152.46,205.7,1.334248584,"12,211.7",274.4,Plan,http://www.gov.cn/xinwen/2016-10/13/5118393/files/fc4eeffb973d4e0297ef1fb6bcaa4e73.pdf,,,,
CN,Nanjing,Line 4,Line 4 Phase 2,2021,2025,0,10,100%,10,,,6,117,,"8,810.00",CNY,2021,0.2390,2105.59,210.6,1.181787652,"2,488.4",248.8,Trade,http://www.rail-transit.com/project/show.php?itemid=331,,,,
CN,Wuhan,Line 19,Line 19,,,0,20.6,100.00%,20.6,0,0,6,,Plan,"17,190.00",CNY,2018,0.2370,4074.03,197.8,1.275269108,"5,195.5",252.2,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,,,
CN,Nanjing,Line 10,Line 10 Phase 2,2020,2023,0,13.33,100%,13.33,,,10,138,,"10,508.00",CNY,2021,0.2390,2511.41,188.4,1.181787652,"2,968.0",222.7,Trade,http://www.rail-transit.com/project/show.php?itemid=359,,,,
CN,Guangzhou,Line 14,Line 14 Phase 2,2017,2021,0,11.6,100.00%,11.6,0,0,7,,Plan,"9,494.00",CNY,2017,0.2390,2269.07,195.6,1.306417265,"2,964.3",255.5,Plan,http://www.gov.cn/xinwen/2017-03/23/5180079/files/d764253433a944c0a620def88bf6f446.pdf,,,,
CN,Chengdu,Line 13,Line 13 Phase 1,2019,2024,0,28.85,91.16%,26.3,0,0,19,,Plan,"23,644.00",CNY,2019,0.2380,5627.27,195.1,1.252572783,"7,048.6",244.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,,,
CN,Nanning,Line 5,Line 5 Phase 1,,2021,0,20.22,100%,20.22,,,17,117,,"16,400.00",CNY,2021,0.2390,3919.60,193.8,1.181787652,"4,632.1",229.1,Trade,http://www.rail-transit.com/project/show.php?itemid=42,,,,
CN,Shanghai,Line 8,Line 8 Phase 1,,2009,0,23.22,100.00%,23.22,0,0,22,,Media,"14,493.00",CNY,2001,0.3680,5333.42,229.7,1.808181818,"9,643.8",415.3,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A8%E5%8F%B7%E7%BA%BF,,,,
CN,Guangzhou,Line 22,Line 22,2017,2021,1,31,100%,31,,,6,184,,"26,400.00",CNY,2020,0.2390,6309.60,203.5,1.237308306,"7,806.9",251.8,Trade,http://www.rail-transit.com/project/show.php?itemid=171,,,,
CN,Beijing,Line 22,Line 22,2019,2022,0,78.6,62.00%,48.5,0,0,20,,Plan,"63,930.00",CNY,2019,0.2380,15215.34,193.6,1.252572783,"19,058.3",242.5,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html,,,,
CN,Guangzhou,Line 5,Line 5 Eastern Extension,2018,2022,0,9.7,100.00%,9.7,0,0,6,,Plan,"7,862.00",CNY,2017,0.2390,1879.02,193.7,1.306417265,"2,454.8",253.1,Plan,http://www.gov.cn/xinwen/2017-03/23/5180079/files/d764253433a944c0a620def88bf6f446.pdf,,,,
CN,Hangzhou,Line 6,Line 6 Phase 2,2017,2022,0,8.366,100%,8.366,,,5,117,,"6,226.00",CNY,2020,0.2390,1488.01,177.9,1.237308306,"1,841.1",220.1,Trade,http://www.rail-transit.com/project/show.php?itemid=138,,,,
CN,Xiamen,Line 2,Line 2 Phase 2,2016,2020,0,15.5,100.00%,15.5,0,0,9,,Plan,"12,218.00",CNY,2016,0.2510,3066.72,197.9,1.334248584,"4,091.8",264.0,Plan,http://www.gov.cn/xinwen/2016-10/13/5118393/files/fc4eeffb973d4e0297ef1fb6bcaa4e73.pdf,,,,
CN,Zhengzhou,Line 14,Line 14 Phase 1,,,0,8.3,100.00%,8.3,0,0,6,,Plan,"6,684.00",CNY,2019,0.2380,1590.79,191.7,1.252572783,"1,992.6",240.1,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201904/W020190910670741123314.pdf,,,,
CN,Zhengzhou,Line 6,Line 6 Phase 1,,,0,36.5,92.33%,33.7,2.51,0.41,24,,Plan,"29,304.00",CNY,2019,0.2380,6974.35,191.1,1.252572783,"8,735.9",239.3,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201904/W020190910670741123314.pdf,,,,
CN,Fuzhou,Line 5,Line 5 Phase 1,2020,,0,27.7,100%,27.7,,,20,117,,"21,786.00",CNY,2020,0.2390,5206.85,188.0,1.237308306,"6,442.5",232.6,Trade,http://www.rail-transit.com/project/show.php?itemid=33,,,,
CN,Nanjing,Line 9,Line 9 Line 5,2016,2020,0,19.677,100%,19.677,,,16,117,,"21,250.00",CNY,2018,0.2370,5036.25,255.9,1.275269108,"6,422.6",326.4,Trade,http://www.rail-transit.com/project/show.php?itemid=365,,,,
CN,Changsha,Line 5,Line 5 South Extension,2018,2022,0,8.43,100.00%,8.43,0,0,7,,Plan,"6,727.00",CNY,2017,0.2390,1607.75,190.7,1.306417265,"2,100.4",249.2,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,,,
CN,Wuhan,Line 5,Line 5,2017,2021,0,33.59,75%,25.33,,,26,138,,"23,266.00",CNY,2019,0.2380,5537.31,164.8,1.252572783,"6,935.9",206.5,Trade,http://www.rail-transit.com/project/show.php?itemid=200,,,,
CN,Chongqing,Line 5,Line 5 Northern Extension,2019,2024,0,8.95,100%,8.95,,,7,117,,"8,900.00",CNY,2021,0.2390,2127.10,237.7,1.181787652,"2,513.8",280.9,Trade,http://www.rail-transit.com/project/show.php?itemid=356,,,,
CN,Beijing,Line 13,Line 13A,2019,2022,0,30.2,60.26%,18.2,12.08,0,18,,Plan,"23,960.00",CNY,2019,0.2380,5702.48,188.8,1.252572783,"7,142.8",236.5,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html; https://baijiahao.baidu.com/s?id=1636643464335769195&wfr=spider&for=pc,,,,
CN,Zhengzhou,Line 7,Line 7 Phase 1,,,0,26.9,100.00%,26.9,0,0,20,,Plan,"21,158.00",CNY,2019,0.2380,5035.60,187.2,1.252572783,"6,307.5",234.5,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201904/W020190910670741123314.pdf,,,,
CN,Changchun,Line 5,Line 5 Phase 1,2021,,0,19.567,100%,19.567,,,18,117,,"20,000.00",CNY,2019,0.2380,4760.00,243.3,1.252572783,"5,962.2",304.7,Plan,http://www.rail-transit.com/project/show.php?itemid=531,,,,
